generation,best_fitness,mean_fitness,std_fitness
89,158.82538184986754,-131.770347464899,217.29705719990466
90,158.82538184986754,-159.68737405665283,227.355638346944
91,158.82538184986754,-192.6358922237839,276.2670539065654
92,158.82538184986754,-183.24828258626283,248.67969203005666
93,158.82538184986754,-170.32302854232603,258.9044870164426
94,158.82538184986754,-155.36303762080743,245.29262028105194
95,158.82538184986754,-151.12891819310303,215.93466402463113
96,158.82538184986754,-164.9921653582543,232.9626939562584
97,158.82538184986754,-157.64838633775045,230.94456108565626
98,158.82538184986754,-160.38902783591064,223.19402430155262
99,158.82538184986754,-123.22271794152769,198.74195629117594
100,158.82538184986754,-143.89289451638734,206.904800283621
101,158.82538184986754,-123.87532176143056,193.58171138716597
102,158.82538184986754,-103.82488134048248,173.29593329488077
103,158.82538184986754,-131.64028350904607,205.68581624182022
104,158.82538184986754,-149.30392100199617,250.9808530794874
105,158.82538184986754,-185.94261607531527,274.3526447394762
106,158.82538184986754,-204.43251757221822,312.58759018772525
107,158.82538184986754,-135.30653597027256,212.23765053959485
108,162.26202517466774,-164.05600862832205,242.9775881524764
109,162.26202517466774,-100.50517056517013,216.42673943061556
110,162.26202517466774,-100.08836485042332,194.56782759915862
111,162.26202517466774,-124.71119261359861,229.80680082958992
112,162.26202517466774,-145.82125533714395,223.1354036835535
113,162.26202517466774,-107.48264103489818,200.0312797055597
114,162.26202517466774,-98.09801645261777,190.8467672940349
115,162.26202517466774,-120.02115359444669,213.9377519311445
116,162.26202517466774,-111.99307177938809,210.59495689707813
117,162.26202517466774,-163.1040883530506,227.8623736433327
118,162.26202517466774,-167.7403942327766,241.3375705074251
119,162.26202517466774,-124.90147904966834,213.65868450334844
120,162.26202517466774,-115.53995259575342,212.93371853478283
121,162.26202517466774,-184.62520642356247,228.094803452109
122,162.26202517466774,-135.7015898965564,206.19067288477123
123,162.26202517466774,-144.15511808192846,222.31793922870713
124,162.26202517466774,-168.36998547261052,243.58756342824444
125,162.26202517466774,-153.68277433974407,238.64733821804245
126,162.26202517466774,-114.85393595380876,217.98134191658662
127,162.26202517466774,-103.420638971707,201.17942015642296
128,162.26202517466774,-82.90497374466435,197.79673877119376
129,162.26202517466774,-120.03982182105628,217.3011635316282
130,162.26202517466774,-138.69464765643642,244.5070284503653
131,162.26202517466774,-123.41861290290622,208.95407937418156
132,162.26202517466774,-119.33307761695903,209.68052436823965
133,162.26202517466774,-146.21335148009715,230.19299941597149
134,162.26202517466774,-116.75383311290064,209.53137353273334
135,162.26202517466774,-127.79963277114038,228.30358274129296
136,162.26202517466774,-113.50319674558506,232.01204371714542
137,162.26202517466774,-121.78865145457314,275.7206788028885
138,162.26202517466774,-145.38954779380586,254.43377347342113
139,162.26202517466774,-142.57197473320946,261.3076347407851
140,162.26202517466774,-133.16718583081945,223.2613622458243
141,162.26202517466774,-114.92690663210062,207.79890073808218
142,162.26202517466774,-87.09726951702369,180.03723527826375
143,162.26202517466774,-93.70675378961208,180.4010202447342
144,162.26202517466774,-111.79618470991979,210.54325152373727
145,162.26202517466774,-143.42639893237947,227.92286842630168
146,162.26202517466774,-119.162869786451,217.57570634702563
147,162.26202517466774,-131.17873977229118,225.84196445534255
148,162.26202517466774,-122.50998454579262,210.20265370459822
149,162.26202517466774,-179.64780396690242,243.08137072011806
150,162.26202517466774,-130.7216533823374,210.65277458821504
151,162.26202517466774,-87.08490846577853,199.46029844378575
152,162.26202517466774,-92.93238940420744,188.23039063741604
153,162.26202517466774,-133.30920598602054,228.39314703957092
154,162.26202517466774,-126.94283019320443,230.652057807561
155,162.26202517466774,-135.56936931818137,211.6916009974992
156,162.26202517466774,-146.90241204030602,256.2123323488783
157,162.26202517466774,-133.78006206154623,226.2168009976951
158,162.26202517466774,-152.39710657670005,239.0299163705901
159,162.26202517466774,-134.6996226405973,222.8940575539011
160,162.26202517466774,-150.75256353902745,274.0341750132585
161,162.26202517466774,-125.28181885483093,229.32311539568195
162,162.26202517466774,-111.07252534806098,235.40611963474487
163,162.26202517466774,-148.40535467134129,233.55571600316057
164,162.26202517466774,-125.41773066586887,205.81325772209343
165,162.26202517466774,-167.587843284789,230.0318848792119
166,162.26202517466774,-174.39656395819298,254.11818905436664
167,162.26202517466774,-101.02706209925135,208.50232138322076
168,162.26202517466774,-134.44592044717592,245.0705999421132
169,162.26202517466774,-122.02807604182233,226.3953324520205
170,162.26202517466774,-114.590837881857,199.87503761933056
171,230.82793176489272,-116.18040321138777,224.38940827215285
172,230.82793176489272,-107.40554113870006,207.94235082917945
173,230.82793176489272,-138.1192907081707,210.87942274133235
174,230.82793176489272,-121.46860935617393,216.44179198016127
175,230.82793176489272,-144.8550117497269,233.07864115368838
176,230.82793176489272,-154.91154562610953,242.6297218496245
177,230.82793176489272,-116.49956633596038,228.59611007453705
178,230.82793176489272,-139.6905625824469,236.38802771686926
179,230.82793176489272,-103.24154285481195,180.88023331670013
180,230.82793176489272,-156.55155766991453,241.4606205619059
181,230.82793176489272,-176.04340931412347,246.48714774993832
