generation,best_fitness,mean_fitness,std_fitness
183,2038.2401404717439,-1311.7244124803865,2633.061797393071
184,2038.2401404717439,-995.7340645275091,1294.5654680600928
185,2038.2401404717439,-1096.6558437553917,1313.1072296346463
186,2038.2401404717439,-1022.5915552706937,1167.6562692966486
187,2038.2401404717439,-1094.7084577366008,1356.4336340847415
188,2038.2401404717439,-1316.710088101058,1733.55188991653
189,2038.2401404717439,-985.0583397029885,1039.4424247451477
190,2038.2401404717439,-1200.5661771601888,1460.6214904282185
191,2038.2401404717439,-1176.0003131319095,1421.7283912516596
192,2038.2401404717439,-1009.075490415586,1222.1950035557911
193,2038.2401404717439,-964.0886012660549,1025.5436245933138
194,2038.2401404717439,-1188.2509662123991,1552.7644273275282
195,2038.2401404717439,-1058.456273514999,1266.8829366861657
196,2038.2401404717439,-1032.6068037799753,1228.7689915786343
197,2038.2401404717439,-1357.8063031346155,2045.428813694311
198,2038.2401404717439,-1052.0908271676587,1296.4266615966585
199,2038.2401404717439,-1091.4590005723558,1265.294637410253
200,2038.2401404717439,-1096.9931699583806,1369.4420056772974
201,2038.2401404717439,-1002.2829216901667,1252.9107129873867
202,2038.2401404717439,-1033.8099137063261,1147.866130260708
203,2038.2401404717439,-962.1133001331413,859.1694534493313
204,2038.2401404717439,-1045.6805873324504,1173.3767705051544
205,2038.2401404717439,-1027.6919591843618,1389.0492610619845
206,2038.2401404717439,-1174.8151144197802,1419.9735747567609
207,2038.2401404717439,-1053.6735219771272,1139.8161387825069
208,2038.2401404717439,-1117.0858114799787,1324.569179188153
209,2038.2401404717439,-920.5744704244349,1040.2831828835347
210,2038.2401404717439,-1065.844176244983,1259.1176439736416
211,2038.2401404717439,-1054.8715924076778,1247.9663953118272
212,2038.2401404717439,-1121.6685533468553,1589.094630211497
213,2038.2401404717439,-1137.667727648462,1456.2833219160705
214,2038.2401404717439,-1056.5962970390206,1089.0442377013899
215,2038.2401404717439,-942.7611573790925,963.5396838966865
216,2038.2401404717439,-981.8493896077606,1029.3409620996943
217,2038.2401404717439,-872.3421100978414,961.5744774680022
218,2038.2401404717439,-1057.2933069538208,1116.9024006933216
219,2038.2401404717439,-1059.533846804024,1153.0108564440293
220,2038.2401404717439,-1029.6006413438736,1121.3384877450835
221,2038.2401404717439,-875.5097820540071,909.1333073516449
222,2038.2401404717439,-961.943169270088,1070.5052658666375
223,2038.2401404717439,-1062.303850400249,1321.2539230646753
224,2038.2401404717439,-885.3376939055216,966.199926823298
225,2038.2401404717439,-952.6552903384005,1077.8966610655734
226,2038.2401404717439,-992.5149093766173,1122.2218017253067
227,2038.2401404717439,-1141.867927030498,1310.6514712861208
228,2038.2401404717439,-981.632350080159,1064.9948070961789
229,2038.2401404717439,-1253.5751192557436,1354.971828584655
230,2038.2401404717439,-1001.8452620377557,1063.4774229602838
231,2038.2401404717439,-1181.9221683918913,1486.313801192604
232,2038.2401404717439,-1014.8211616453174,1014.2959526888952
233,2038.2401404717439,-887.7389156628699,1083.6079495171352
234,2038.2401404717439,-952.3238787450218,990.8791467138165
235,2038.2401404717439,-883.789525333661,929.2648679766608
236,2038.2401404717439,-1040.4089488410243,1051.4694043832617
237,2038.2401404717439,-1095.0529928656463,1141.3186878220235
238,2038.2401404717439,-865.2216857770934,875.9723684412734
239,2038.2401404717439,-1048.8356548180286,1224.1631276723217
240,2038.2401404717439,-982.9578024662052,1127.5738175484723
241,2038.2401404717439,-1000.9513450093705,1061.2370675698933
242,2038.2401404717439,-903.3934795779345,983.0722410148832
243,2038.2401404717439,-1073.0119145378203,1341.3559380706408
244,2038.2401404717439,-1077.7527364207115,1240.9621044143732
245,2038.2401404717439,-867.9730142582838,916.8350505170162
246,2038.2401404717439,-909.0804173243996,1015.1893056597762
247,2038.2401404717439,-859.1009218883455,1040.3048152404547
248,2038.2401404717439,-1435.1300980031845,1642.195301611548
249,2038.2401404717439,-1081.7128644962677,1288.1388517065056
250,2038.2401404717439,-1025.2946905192753,1205.3859211630997
251,2038.2401404717439,-1203.8541178470653,1395.861478485405
252,2038.2401404717439,-1153.448646283856,1242.057073037899
253,2038.2401404717439,-1034.5888786142777,1310.9365515407374
254,2038.2401404717439,-1145.4720858752905,1364.7457093579492
255,2038.2401404717439,-1090.2019507438347,1374.4584067215199
256,2038.2401404717439,-1133.3583324449266,1371.7198701390432
257,2038.2401404717439,-1184.6621050859667,1297.4533823681224
258,2038.2401404717439,-898.9981708096986,1030.3361389088818
259,2038.2401404717439,-1210.4541543033833,1544.7203815198595
260,2038.2401404717439,-1035.8712222175254,1243.9409354015477
261,2038.2401404717439,-1081.89550701315,1288.6635217102885
262,2038.2401404717439,-1053.0569714989292,1287.6775436538137
263,2038.2401404717439,-1216.2256304828572,1473.255377120679
264,2038.2401404717439,-1071.4796554917152,1273.814300219133
265,2038.2401404717439,-1103.3474456302908,1463.2438832840555
266,2038.2401404717439,-1365.8985492586216,1746.1170185875778
267,2038.2401404717439,-931.4400558677801,984.8858304384952
268,2038.2401404717439,-1032.5868370934434,1137.6795749432727
269,2038.2401404717439,-1109.2188142221214,1270.971874126951
270,2038.2401404717439,-842.1533049833944,1057.9188986346087
271,2038.2401404717439,-990.9118943202146,1094.087639801975
272,2038.2401404717439,-969.1764517917486,1108.6406847824524
273,2038.2401404717439,-925.9630138984468,975.476609561084
274,2038.2401404717439,-1087.8375999887826,1235.0368714793603
275,2038.2401404717439,-1084.696975830021,1213.7593401453591
276,2042.2045675901136,-1190.1820889673302,2420.9371758846737
277,2042.2045675901136,-1094.8372385887712,1133.286608529583
278,2042.2045675901136,-1230.772983499195,1498.7746494154342
279,2042.2045675901136,-872.2642895117956,897.4225991364123
280,2042.2045675901136,-1214.90526721136,1488.2668506700754
281,2042.2045675901136,-1026.499039710959,1146.8815754694888
282,2042.2045675901136,-1177.1957760236878,1400.1090983737738
283,2042.2045675901136,-1039.36329330874,1155.0586074523872
284,2042.2045675901136,-879.2049229931152,872.7323184632576
285,2042.2045675901136,-1065.0583945798528,1442.5815238161779
286,2042.2045675901136,-883.9992780811675,964.8865782263175
287,2042.2045675901136,-1043.0084333842744,1370.4426683975855
288,2042.2045675901136,-1341.7452952316698,2463.349739300718
289,2042.2045675901136,-1133.1842400447902,1548.5433927166564
290,2042.2045675901136,-1083.7414993846355,1235.188512294357
291,2042.2045675901136,-1123.1663925369946,1392.4708712977847
292,2042.2045675901136,-888.6425742544302,1038.262951560691
293,2042.2343042486355,-879.6535138336765,1135.2534134187058
294,2042.2343042486355,-1152.4096621746894,1817.934946900303
295,2042.2343042486355,-1063.8900087815925,1335.1308591215402
296,2042.2343042486355,-1076.3073808548847,1225.49628584263
297,2061.850166389306,-1024.56361331487,1372.845477990656
298,2061.850166389306,-1015.029445202536,1131.8934077299023
299,2061.850166389306,-896.1654178047152,777.0314340527339
