generation,best_fitness,mean_fitness,std_fitness
233,29.363119164593723,-256.21928244542966,278.7738735373108
234,29.363119164593723,-240.69051007022483,231.24541220785963
235,29.363119164593723,-238.1978594274575,269.5961899165732
236,29.363119164593723,-276.9073861665298,318.07243548988276
237,29.363119164593723,-198.19534198222155,211.67113733798413
238,29.363119164593723,-259.6920410966395,225.5652587497948
239,29.363119164593723,-256.61981853344184,243.45226474071245
240,29.363119164593723,-280.2669711996992,348.0314336637344
241,29.363119164593723,-204.15608636140007,213.37095440105074
242,30.56952944921713,-214.85460807611827,220.54996704763974
243,30.56952944921713,-280.7623939676025,257.84584822040756
244,30.56952944921713,-216.89854125611745,238.92548076857247
245,32.02329680840075,-237.88626784997018,280.35819942693024
246,34.57224997787935,-221.72671925677898,235.26648491515502
247,34.57224997787935,-256.57878472385823,312.0257020465313
248,34.57224997787935,-237.41860035678818,235.20769741959606
249,34.57224997787935,-266.39085077492143,276.53920026603674
250,34.57224997787935,-208.8685210974349,241.75217867927867
251,34.57224997787935,-302.97142270979873,290.57369190591874
252,34.57224997787935,-219.9111636684137,216.84047663805777
253,35.156914272019826,-258.17188194047975,482.8455182188216
254,35.156914272019826,-228.10519234746977,301.3170800388933
255,35.156914272019826,-211.39302744082707,243.63689942883477
256,36.0839035650583,-259.87084640240016,270.7679103492268
257,36.0839035650583,-207.03719485604776,234.6953309967881
258,36.0839035650583,-234.72735458861402,261.709871465606
259,36.0839035650583,-212.46542220942658,238.33173582466048
260,36.0839035650583,-207.89613711731863,221.35928846877175
261,36.0839035650583,-255.54055245541588,305.15941181750696
262,36.0839035650583,-212.89517403468412,238.75138965747223
263,36.0839035650583,-223.73963714353062,248.88416129070157
264,36.0839035650583,-202.62345935452055,211.40266723062442
265,38.48704426619046,-224.39669161595842,228.360202920394
266,38.48704426619046,-190.21780751438743,201.33886855473784
267,38.48704426619046,-219.0393073235415,281.7109364017496
268,38.48704426619046,-230.87488320631556,293.0189535806313
269,38.48704426619046,-274.46394281534344,332.56328480518886
270,38.48704426619046,-275.0402342879158,281.1788936291613
271,38.48704426619046,-251.20676218067757,291.67475724503083
272,38.48704426619046,-220.94491976169436,248.49845405954173
273,38.48704426619046,-245.65895202150278,258.8014082438059
274,38.48704426619046,-215.85311156740383,232.0708131189729
275,38.48704426619046,-254.51306839733084,308.11686278861805
276,38.48704426619046,-224.35978909773482,237.80467634337055
277,38.48704426619046,-217.70353099968426,227.5769606681975
